GeneID	Clid	Samples	TimePoint	Value	Type
YHR039C_285	12	285	D2	0.460049	SEP
YHR039C_285	12	285	D5	0.137114	SEP
YHR039C_285	12	285	D14	0.022131	SEP
YHR193C_285	12	285	D2	0.444731	SEP
YHR193C_285	12	285	D5	0.109726	SEP
YHR193C_285	12	285	D14	0.071323	SEP
YIL133C_285	12	285	D2	0.448884	SEP
YIL133C_285	12	285	D5	0.154670	SEP
YIL133C_285	12	285	D14	0.036223	SEP
YJR123W_285	12	285	D2	0.440428	SEP
YJR123W_285	12	285	D5	0.138652	SEP
YJR123W_285	12	285	D14	0.091043	SEP
YKR094C_285	12	285	D2	0.475985	SEP
YKR094C_285	12	285	D5	0.133866	SEP
YKR094C_285	12	285	D14	0.059943	SEP
YLR066W_285	12	285	D2	0.447574	SEP
YLR066W_285	12	285	D5	0.118611	SEP
YLR066W_285	12	285	D14	0.041450	SEP
YLR130C_285	12	285	D2	0.423843	SEP
YLR130C_285	12	285	D5	0.125916	SEP
YLR130C_285	12	285	D14	0.038974	SEP
YLR150W_285	12	285	D2	0.434048	SEP
YLR150W_285	12	285	D5	0.110259	SEP
YLR150W_285	12	285	D14	0.087248	SEP
YLR197W_285	12	285	D2	0.420128	SEP
YLR197W_285	12	285	D5	0.120502	SEP
YLR197W_285	12	285	D14	0.024656	SEP
YLR325C_285	12	285	D2	0.465026	SEP
YLR325C_285	12	285	D5	0.125598	SEP
YLR325C_285	12	285	D14	0.046018	SEP
YLR340W_285	12	285	D2	0.425631	SEP
YLR340W_285	12	285	D5	0.146238	SEP
YLR340W_285	12	285	D14	0.101025	SEP
YLR344W_285	12	285	D2	0.451353	SEP
YLR344W_285	12	285	D5	0.122500	SEP
YLR344W_285	12	285	D14	0.019863	SEP
YMR116C_285	12	285	D2	0.430475	SEP
YMR116C_285	12	285	D5	0.128131	SEP
YMR116C_285	12	285	D14	0.049043	SEP
YMR142C_285	12	285	D2	0.475502	SEP
YMR142C_285	12	285	D5	0.133260	SEP
YMR142C_285	12	285	D14	0.046751	SEP
YMR242C_285	12	285	D2	0.449399	SEP
YMR242C_285	12	285	D5	0.156033	SEP
YMR242C_285	12	285	D14	0.037339	SEP
YNL209W_285	12	285	D2	0.412461	SEP
YNL209W_285	12	285	D5	0.159853	SEP
YNL209W_285	12	285	D14	0.060373	SEP
YOL121C_285	12	285	D2	0.516831	SEP
YOL121C_285	12	285	D5	0.116610	SEP
YOL121C_285	12	285	D14	0.036850	SEP
YOR108W_285	12	285	D2	0.484441	SEP
YOR108W_285	12	285	D5	0.137151	SEP
YOR108W_285	12	285	D14	0.037938	SEP
YOR143C_285	12	285	D2	0.400956	SEP
YOR143C_285	12	285	D5	0.146695	SEP
YOR143C_285	12	285	D14	0.035786	SEP
YOR167C_285	12	285	D2	0.434040	SEP
YOR167C_285	12	285	D5	0.124115	SEP
YOR167C_285	12	285	D14	0.056694	SEP
YOR341W_285	12	285	D2	0.425866	SEP
YOR341W_285	12	285	D5	0.136184	SEP
YOR341W_285	12	285	D14	0.079814	SEP
YPL079W_285	12	285	D2	0.436917	SEP
YPL079W_285	12	285	D5	0.129709	SEP
YPL079W_285	12	285	D14	0.026208	SEP
YPL131W_285	12	285	D2	0.399470	SEP
YPL131W_285	12	285	D5	0.114831	SEP
YPL131W_285	12	285	D14	0.042077	SEP
YPL226W_285	12	285	D2	0.423908	SEP
YPL226W_285	12	285	D5	0.141701	SEP
YPL226W_285	12	285	D14	0.031282	SEP
SPAC27E2.11c_BM45	12	BM45	D2	0.534380	SEP
SPAC27E2.11c_BM45	12	BM45	D5	0.159965	SEP
SPAC27E2.11c_BM45	12	BM45	D14	0.082805	SEP
SPBC409.09c_BM45	12	BM45	D2	0.377645	SEP
SPBC409.09c_BM45	12	BM45	D5	0.147721	SEP
SPBC409.09c_BM45	12	BM45	D14	0.276322	SEP
YAL007C_BM45	12	BM45	D2	0.539407	SEP
YAL007C_BM45	12	BM45	D5	0.144760	SEP
YAL007C_BM45	12	BM45	D14	0.045841	SEP
YAR075W_BM45	12	BM45	D2	0.401373	SEP
YAR075W_BM45	12	BM45	D5	0.087174	SEP
YAR075W_BM45	12	BM45	D14	0.072509	SEP
YBR038W_BM45	12	BM45	D2	0.539152	SEP
YBR038W_BM45	12	BM45	D5	0.088799	SEP
YBR038W_BM45	12	BM45	D14	0.097929	SEP
YBR084W_BM45	12	BM45	D2	0.388194	SEP
YBR084W_BM45	12	BM45	D5	0.105764	SEP
YBR084W_BM45	12	BM45	D14	0.025372	SEP
YBR115C_BM45	12	BM45	D2	0.425278	SEP
YBR115C_BM45	12	BM45	D5	0.113951	SEP
YBR115C_BM45	12	BM45	D14	0.029866	SEP
YBR189W_BM45	12	BM45	D2	0.405316	SEP
YBR189W_BM45	12	BM45	D5	0.124077	SEP
YBR189W_BM45	12	BM45	D14	0.015646	SEP
YBR249C_BM45	12	BM45	D2	0.458103	SEP
YBR249C_BM45	12	BM45	D5	0.110250	SEP
YBR249C_BM45	12	BM45	D14	0.016010	SEP
YBR252W_BM45	12	BM45	D2	0.368706	SEP
YBR252W_BM45	12	BM45	D5	0.116026	SEP
YBR252W_BM45	12	BM45	D14	0.023662	SEP
YCR034W_BM45	12	BM45	D2	0.481212	SEP
YCR034W_BM45	12	BM45	D5	0.073926	SEP
YCR034W_BM45	12	BM45	D14	0.016006	SEP
YCR087C-A_BM45	12	BM45	D2	0.353887	SEP
YCR087C-A_BM45	12	BM45	D5	0.123217	SEP
YCR087C-A_BM45	12	BM45	D14	0.028841	SEP
YDL003W_BM45	12	BM45	D2	0.333184	SEP
YDL003W_BM45	12	BM45	D5	0.025772	SEP
YDL003W_BM45	12	BM45	D14	0.029315	SEP
YDL037C_BM45	12	BM45	D2	0.519068	SEP
YDL037C_BM45	12	BM45	D5	0.104671	SEP
YDL037C_BM45	12	BM45	D14	0.018694	SEP
YDL038C_BM45	12	BM45	D2	0.434099	SEP
YDL038C_BM45	12	BM45	D5	0.075869	SEP
YDL038C_BM45	12	BM45	D14	0.006554	SEP
