GeneID	Clid	Type
SPBC2A9.04c	63	ODEP
SPBC2D10.12	63	ODEP
SPBC691.02c	63	ODEP
SPBC839.05c	63	ODEP
SPBC947.04	63	ODEP
SPCC1494.05c	63	ODEP
SPCC576.04	63	ODEP
SPCC622.03c	63	ODEP
SPCC63.10c	63	ODEP
SPCC63.14	63	ODEP
SPCC777.15	63	ODEP
YGL051W	63	ODEP
YPR159C-A	63	ODEP
SPBC3F6.04c	63	ODEP
SPAC1952.14c	63	ODEP
SPCC830.07c	63	ODEP
YMR294W	63	ODEP
SPBC12D12.08c	63	ODEP
SPBC887.01	63	ODEP
SPBC16G5.03	63	ODEP
SPAC1071.03c	64	ODEP
SPAC12G12.01c	64	ODEP
SPAC1486.08	64	ODEP
SPAC1639.02c	64	ODEP
SPAC16E8.17c	64	ODEP
SPAC17C9.14	64	ODEP
SPAC17H9.17c	64	ODEP
SPAC18B11.05	64	ODEP
SPAC1952.13	64	ODEP
SPAC19E9.01c	64	ODEP
SPAC22E12.11c	64	ODEP
SPAC22F3.10c	64	ODEP
SPAC23C11.16	64	ODEP
SPAC23H3.13c	64	ODEP
SPAC24C9.08	64	ODEP
SPAC24H6.01c	64	ODEP
SPAC25B8.03	64	ODEP
SPAC26A3.14c	64	ODEP
SPAC29E6.01	64	ODEP
SPAC29E6.06c	64	ODEP
SPAC2G11.07c	64	ODEP
SPAC2G11.15c	64	ODEP
SPAC513.02	64	ODEP
SPAC5H10.08c	64	ODEP
SPAC630.11	64	ODEP
SPAC630.14c	64	ODEP
SPAC644.11c	64	ODEP
SPAC6G9.09c	64	ODEP
SPAC821.12	64	ODEP
SPAC9.03c	64	ODEP
SPAP8A3.02c	64	ODEP
SPAPB18E9.04c	64	ODEP
SPAPB2B4.06	64	ODEP
SPBC1683.13c	64	ODEP
SPBC16A3.09c	64	ODEP
SPBC16C6.02c	64	ODEP
SPBC1734.14c	64	ODEP
SPBC1734.15	64	ODEP
SPBC1778.04	64	ODEP
SPBC18H10.09	64	ODEP
SPBC19F8.07	64	ODEP
SPBC1D7.03	64	ODEP
SPBC21C3.09c	64	ODEP
SPBC27.05	64	ODEP
SPBC3D6.04c	64	ODEP
SPBC3E7.15c	64	ODEP
SPBC3H7.14	64	ODEP
SPBC4F6.05c	64	ODEP
SPBC725.05c	64	ODEP
SPBC776.08c	64	ODEP
SPBC83.19c	64	ODEP
SPBC8D2.14c	64	ODEP
SPBP4H10.04	64	ODEP
SPBP4H10.06c	64	ODEP
SPBP8B7.01c	64	ODEP
SPCC1450.06c	64	ODEP
SPCC1450.12	64	ODEP
SPCC306.09c	64	ODEP
SPCC4B3.14	64	ODEP
SPCC584.12	64	ODEP
SPCC594.07c	64	ODEP
SPCC622.02	64	ODEP
SPCC622.16c	64	ODEP
SPCC965.06	64	ODEP
YBL013W	64	ODEP
YBR117C	64	ODEP
YCR045C	64	ODEP
YER060W-A	64	ODEP
YFL030W	64	ODEP
YLR157W-C	64	ODEP
YPR116W	64	ODEP
YBL019W	64	ODEP
YCR073C	64	ODEP
YFL041W	64	ODEP
YHL038C	64	ODEP
YIL153W	64	ODEP
YLR362W	64	ODEP
YML092C	64	ODEP
YMR170C	64	ODEP
YOR059C	64	ODEP
YPL020C	64	ODEP
YPR040W	64	ODEP
SPAC25G10.03	64	ODEP
SPBC776.03	64	ODEP
SPCC24B10.21	64	ODEP
YAL053W	64	ODEP
YKL068W-A	64	ODEP
YOR030W	64	ODEP
YNL230C	64	ODEP
YPR085C	64	ODEP
YDR525W-A	64	ODEP
SPAC1039.07c	64	ODEP
YFL060C	64	ODEP
SPBC119.13c	64	ODEP
SPBC685.03	64	ODEP
SPBC9B6.08	64	ODEP
YNL128W	64	ODEP
SPAC17A2.04c	64	ODEP
SPCC550.14	64	ODEP
YBR024W	64	ODEP
YBR241C	64	ODEP
YDR125C	64	ODEP
YDR409W	64	ODEP
YDR479C	64	ODEP
YJL057C	64	ODEP
YJR094C	64	ODEP
YKL124W	64	ODEP
YKR052C	64	ODEP
YLR070C	64	ODEP
YLR356W	64	ODEP
YMR156C	64	ODEP
YMR169C	64	ODEP
YPR106W	64	ODEP
SPAC1250.01	64	ODEP
SPAC17A2.10c	64	ODEP
SPBC8D2.04	64	ODEP
SPCC1281.02c	64	ODEP
YDR076W	64	ODEP
YAL039C	64	ODEP
YBR001C	64	ODEP
YBR177C	64	ODEP
YDR079W	64	ODEP
YDR282C	64	ODEP
YDR306C	64	ODEP
YGL023C	64	ODEP
YGL036W	64	ODEP
YGR002C	64	ODEP
YHL030W	64	ODEP
YHR006W	64	ODEP
YIL046W	64	ODEP
YJR086W	64	ODEP
YKR050W	64	ODEP
YLR177W	64	ODEP
YMR115W	64	ODEP
YNL054W	64	ODEP
YNR006W	64	ODEP
YOL113W	64	ODEP
YOL151W	64	ODEP
YOR138C	64	ODEP
YPL152W	64	ODEP
YPR024W	64	ODEP
SPAC1093.02	65	ODEP
SPAC11G7.02	65	ODEP
SPAC12G12.03	65	ODEP
SPAC1687.13c	65	ODEP
SPAC1834.03c	65	ODEP
SPAC186.04c	65	ODEP
SPAC19B12.13	65	ODEP
SPAC23D3.11	65	ODEP
SPAC2F3.18c	65	ODEP
SPAC3H8.10	65	ODEP
SPAC57A7.08	65	ODEP
SPBC1289.13c	65	ODEP
SPBC16A3.10	65	ODEP
SPBC16D10.02	65	ODEP
SPBC1778.01c	65	ODEP
SPBC215.08c	65	ODEP
SPBC4C3.10c	65	ODEP
SPBC4C3.12	65	ODEP
SPBC83.05	65	ODEP
SPCC1223.09	65	ODEP
SPCC364.01	65	ODEP
YAL008W	65	ODEP
YBL030C	65	ODEP
YBR011C	65	ODEP
YBR035C	65	ODEP
YBR086C	65	ODEP
YBR111C	65	ODEP
YBR133C	65	ODEP
YBR162W-A	65	ODEP
YBR201W	65	ODEP
YBR256C	65	ODEP
YCL056C	65	ODEP
YCR042C	65	ODEP
YDL002C	65	ODEP
YDL067C	65	ODEP
YDL069C	65	ODEP
YDL244W	65	ODEP
YDR057W	65	ODEP
YDR071C	65	ODEP
YDR109C	65	ODEP
YDR115W	65	ODEP
YDR183W	65	ODEP
YDR257C	65	ODEP
YDR264C	65	ODEP
YDR372C	65	ODEP
YDR456W	65	ODEP
YDR468C	65	ODEP
YDR512C	65	ODEP
YDR513W	65	ODEP
YEL034W	65	ODEP
YER012W	65	ODEP
YER063W	65	ODEP
YER071C	65	ODEP
YER112W	65	ODEP
YFL005W	65	ODEP
YFL046W	65	ODEP
YFR011C	65	ODEP
YFR041C	65	ODEP
YFR055W	65	ODEP
YGL070C	65	ODEP
YGL164C	65	ODEP
YGL224C	65	ODEP
YGR024C	65	ODEP
YGR042W	65	ODEP
YGR060W	65	ODEP
YGR120C	65	ODEP
YGR192C	65	ODEP
YHR028C	65	ODEP
YHR047C	65	ODEP
YHR084W	65	ODEP
YHR114W	65	ODEP
YIL014W	65	ODEP
YIL015W	65	ODEP
YIL048W	65	ODEP
YIR029W	65	ODEP
YIR037W	65	ODEP
YJL059W	65	ODEP
YJL090C	65	ODEP
YJL117W	65	ODEP
YJL126W	65	ODEP
YJL157C	65	ODEP
YJL205C	65	ODEP
YJR048W	65	ODEP
YJR058C	65	ODEP
YJR066W	65	ODEP
YJR073C	65	ODEP
YJR076C	65	ODEP
YJR082C	65	ODEP
YJR085C	65	ODEP
YJR107W	65	ODEP
YJR112W-A	65	ODEP
YJR134C	65	ODEP
YJR135W-A	65	ODEP
YKL013C	65	ODEP
YKL027W	65	ODEP
YKL055C	65	ODEP
YKR025W	65	ODEP
YLL003W	65	ODEP
YLR011W	65	ODEP
YLR021W	65	ODEP
YLR087C	65	ODEP
YLR105C	65	ODEP
YLR211C	65	ODEP
YLR295C	65	ODEP
YLR309C	65	ODEP
YLR335W	65	ODEP
YLR438C-A	65	ODEP
YLR452C	65	ODEP
YLR454W	65	ODEP
YLR456W	65	ODEP
YML001W	65	ODEP
YML023C	65	ODEP
YML028W	65	ODEP
YML059C	65	ODEP
YMR071C	65	ODEP
YMR099C	65	ODEP
YMR119W	65	ODEP
YMR134W	65	ODEP
YMR198W	65	ODEP
YMR225C	65	ODEP
YMR278W	65	ODEP
YMR299C	65	ODEP
YNL024C-A	65	ODEP
YNL056W	65	ODEP
YNL138W-A	65	ODEP
YNL253W	65	ODEP
YNL265C	65	ODEP
YNL275W	65	ODEP
YNL311C	65	ODEP
YNL323W	65	ODEP
YNL325C	65	ODEP
YNR015W	65	ODEP
YNR022C	65	ODEP
YNR024W	65	ODEP
YOL003C	65	ODEP
YOL077W-A	65	ODEP
YOL146W	65	ODEP
YOR122C	65	ODEP
YOR150W	65	ODEP
YOR189W	65	ODEP
YOR317W	65	ODEP
YPL059W	65	ODEP
YPL086C	65	ODEP
YPL125W	65	ODEP
YPL178W	65	ODEP
YPL244C	65	ODEP
YPR002W	65	ODEP
YPR003C	65	ODEP
YPR020W	65	ODEP
YPR081C	65	ODEP
YPR160W	65	ODEP
YPR166C	65	ODEP
YDR245W	65	ODEP
YER019C-A	65	ODEP
YLR028C	65	ODEP
YDL132W	65	ODEP
YGR277C	65	ODEP
YOL012C	65	ODEP
SPAC139.05	67	ODEP
SPAC29A4.16	67	ODEP
SPAC3H1.09c	67	ODEP
SPAC3H5.12c	67	ODEP
SPAC513.04	67	ODEP
SPAC6F12.15c	67	ODEP
SPBC216.05	67	ODEP
SPBC26H8.05c	67	ODEP
SPBC36.12c	67	ODEP
SPBC839.04	67	ODEP
SPCC1672.05c	67	ODEP
YAL035W	67	ODEP
YAL040C	67	ODEP
YAR018C	67	ODEP
YAR073W	67	ODEP
YBR127C	67	ODEP
YBR158W	67	ODEP
YBR184W	67	ODEP
YBR202W	67	ODEP
YBR291C	67	ODEP
YCL009C	67	ODEP
YDL066W	67	ODEP
YDR158W	67	ODEP
YDR307W	67	ODEP
YDR508C	67	ODEP
YEL071W	67	ODEP
YER003C	67	ODEP
YER018C	67	ODEP
YER019W	67	ODEP
YER023W	67	ODEP
YER086W	67	ODEP
YER124C	67	ODEP
YFL022C	67	ODEP
YFL037W	67	ODEP
YFR047C	67	ODEP
YGL022W	67	ODEP
YGL026C	67	ODEP
YGL028C	67	ODEP
YGL232W	67	ODEP
YGR014W	67	ODEP
YGR041W	67	ODEP
YGR245C	67	ODEP
YHR018C	67	ODEP
YHR023W	67	ODEP
YHR029C	67	ODEP
YHR117W	67	ODEP
YHR174W	67	ODEP
YHR179W	67	ODEP
YIL011W	67	ODEP
YIL026C	67	ODEP
YIR034C	67	ODEP
YJL002C	67	ODEP
YJL145W	67	ODEP
YJL172W	67	ODEP
YJR132W	67	ODEP
YKL101W	67	ODEP
YKL181W	67	ODEP
YLL018C	67	ODEP
YLR188W	67	ODEP
YLR190W	67	ODEP
YLR194C	67	ODEP
YLR237W	67	ODEP
YLR281C	67	ODEP
YLR376C	67	ODEP
YMR062C	67	ODEP
YMR238W	67	ODEP
YMR276W	67	ODEP
YNL058C	67	ODEP
YNL130C	67	ODEP
YNL327W	67	ODEP
YNR003C	67	ODEP
YNR019W	67	ODEP
YOR071C	67	ODEP
YOR080W	67	ODEP
YOR222W	67	ODEP
YOR321W	67	ODEP
YOR373W	67	ODEP
YPL061W	67	ODEP
YPL141C	67	ODEP
YBR219C	67	ODEP
YEL040W	67	ODEP
YJR001W	67	ODEP
YOR247W	67	ODEP
YOR336W	67	ODEP
YBL072C	67	ODEP
YBR181C	67	ODEP
YBR187W	67	ODEP
YBR205W	67	ODEP
YBR283C	67	ODEP
YCR031C	67	ODEP
YDL191W	67	ODEP
YDL192W	67	ODEP
YDR086C	67	ODEP
YDR135C	67	ODEP
YDR211W	67	ODEP
YDR382W	67	ODEP
YDR434W	67	ODEP
YDR500C	67	ODEP
YEL002C	67	ODEP
YER057C	67	ODEP
YER110C	67	ODEP
YFL045C	67	ODEP
YGL103W	67	ODEP
YGL189C	67	ODEP
YGL245W	67	ODEP
YGR020C	67	ODEP
YGR264C	67	ODEP
YHL001W	67	ODEP
YHL011C	67	ODEP
YHR003C	67	ODEP
YHR021C	67	ODEP
YHR068W	67	ODEP
YIL051C	67	ODEP
YIL076W	67	ODEP
YIL116W	67	ODEP
YIL134W	67	ODEP
YJR007W	67	ODEP
YKL185W	67	ODEP
YLR249W	67	ODEP
YLR447C	67	ODEP
YML012W	67	ODEP
YML074C	67	ODEP
YMR149W	67	ODEP
YNL061W	67	ODEP
YPL048W	67	ODEP
YPL249C-A	67	ODEP
YPR036W	67	ODEP
YBL031W	67	ODEP
YBR275C	67	ODEP
YDL040C	67	ODEP
YDL141W	67	ODEP
YGL137W	67	ODEP
YHR064C	67	ODEP
YKL045W	67	ODEP
YKR043C	67	ODEP
YLR312C-B	67	ODEP
YMR079W	67	ODEP
YPR120C	67	ODEP
YER043C	67	ODEP
YGR106C	67	ODEP
YMR266W	67	ODEP
YOR270C	67	ODEP
YOR307C	67	ODEP
YOR320C	67	ODEP
YPR114W	67	ODEP
YAL029C	67	ODEP
YBL076C	67	ODEP
YGL195W	67	ODEP
YGL200C	67	ODEP
YGR094W	67	ODEP
YHR183W	67	ODEP
YHR203C	67	ODEP
YLL048C	67	ODEP
YOR359W	67	ODEP
YOR361C	67	ODEP
SPAC1039.01	71	ODEP
SPAC10F6.03c	71	ODEP
SPAC139.02c	71	ODEP
SPAC15E1.05c	71	ODEP
SPAC17G6.16c	71	ODEP
SPAC1805.02c	71	ODEP
SPAC1834.09	71	ODEP
SPAC19G12.15c	71	ODEP
SPAC227.08c	71	ODEP
SPAC23G3.01	71	ODEP
SPAC24C9.09	71	ODEP
SPAC25B8.05	71	ODEP
SPAC27D7.02c	71	ODEP
SPAC2F3.10	71	ODEP
SPAC31A2.16	71	ODEP
SPAC3G9.09c	71	ODEP
SPAC4A8.09c	71	ODEP
SPAC4D7.05	71	ODEP
SPAC4D7.10c	71	ODEP
SPAC57A7.10c	71	ODEP
SPAC6F12.08c	71	ODEP
SPAC6F12.16c	71	ODEP
SPAC823.09c	71	ODEP
SPAC926.03	71	ODEP
SPAC9E9.08	71	ODEP
SPBC11B10.06	71	ODEP
SPBC1271.02	71	ODEP
SPBC12C2.13c	71	ODEP
SPBC15D4.13c	71	ODEP
SPBC1604.18c	71	ODEP
SPBC1711.13	71	ODEP
SPBC1734.04	71	ODEP
SPBC17D11.07c	71	ODEP
SPBC21C3.19	71	ODEP
SPBC32H8.03	71	ODEP
SPBC32H8.08c	71	ODEP
SPBC32H8.13c	71	ODEP
SPBC336.01	71	ODEP
SPBC337.11	71	ODEP
SPBC365.01	71	ODEP
SPBC3E7.11c	71	ODEP
SPBC582.08	71	ODEP
SPBC8D2.18c	71	ODEP
SPBP35G2.12	71	ODEP
SPBP4H10.19c	71	ODEP
SPBP8B7.25	71	ODEP
SPCC1223.05c	71	ODEP
SPCC1223.07c	71	ODEP
SPCC1682.05c	71	ODEP
SPCC1739.13	71	ODEP
SPCC191.04c	71	ODEP
SPCC191.10	71	ODEP
SPCC330.09	71	ODEP
SPCC330.19c	71	ODEP
SPCC576.12c	71	ODEP
SPCC970.07c	71	ODEP
SPCP20C8.03	71	ODEP
YER138W-A	71	ODEP
SPBC725.13c	71	ODEP
SPAC6C3.04	71	ODEP
SPAC1399.05c	71	ODEP
SPAC16C9.04c	71	ODEP
SPAC26A3.07c	71	ODEP
SPAC31G5.07	71	ODEP
SPAC31G5.15	71	ODEP
SPAC3G9.03	71	ODEP
SPAC644.15	71	ODEP
SPBC106.18	71	ODEP
SPBC14C8.17c	71	ODEP
SPBC1861.08c	71	ODEP
SPBC25H2.04c	71	ODEP
SPBC409.19c	71	ODEP
SPBC8D2.06	71	ODEP
SPBP8B7.15c	71	ODEP
SPCC162.03	71	ODEP
SPCC285.07c	71	ODEP
SPAC29E6.09	71	ODEP
YDR232W	71	ODEP
YOR128C	71	ODEP
SPAC1610.04	71	ODEP
SPBC119.03	71	ODEP
SPBC18H10.14	71	ODEP
SPBC776.02c	71	ODEP
SPAC1002.04c	72	ODEP
SPAC110.01	72	ODEP
SPAC11D3.08c	72	ODEP
SPAC11D3.13	72	ODEP
SPAC1250.02	72	ODEP
SPAC144.10c	72	ODEP
SPAC14C4.11	72	ODEP
SPAC1556.08c	72	ODEP
SPAC15A10.01	72	ODEP
SPAC1751.02c	72	ODEP
SPAC17G6.05c	72	ODEP
SPAC17G8.03c	72	ODEP
SPAC19D5.05c	72	ODEP
SPAC1B2.04	72	ODEP
SPAC1F3.05	72	ODEP
SPAC22F8.09	72	ODEP
SPAC23C4.17	72	ODEP
SPAC24B11.13	72	ODEP
SPAC24H6.07	72	ODEP
SPAC27D7.13c	72	ODEP
SPAC27F1.03c	72	ODEP
SPAC29E6.02	72	ODEP
SPAC2C4.13	72	ODEP
SPAC30.03c	72	ODEP
SPAC31G5.09c	72	ODEP
SPAC3A11.12c	72	ODEP
SPAC3C7.03c	72	ODEP
SPAC589.12	72	ODEP
SPAC5H10.02c	72	ODEP
SPAC5H10.10	72	ODEP
SPAC607.03c	72	ODEP
SPAPB1A10.15	72	ODEP
SPBC106.05c	72	ODEP
SPBC119.17	72	ODEP
SPBC1289.08	72	ODEP
SPBC1347.05c	72	ODEP
SPBC16E9.13	72	ODEP
SPBC16G5.09	72	ODEP
SPBC1703.12	72	ODEP
SPBC17A3.03c	72	ODEP
SPBC17G9.06c	72	ODEP
SPBC18H10.19	72	ODEP
SPBC1A4.06c	72	ODEP
SPBC215.12	72	ODEP
SPBC23G7.10c	72	ODEP
SPBC31E1.06	72	ODEP
SPBC530.13	72	ODEP
SPBC6B1.08c	72	ODEP
SPBC83.18c	72	ODEP
SPBC839.15c	72	ODEP
SPBC8D2.03c	72	ODEP
SPBP23A10.15c	72	ODEP
SPBP26C9.02c	72	ODEP
SPBP26C9.03c	72	ODEP
SPBP8B7.06	72	ODEP
SPCC126.11c	72	ODEP
SPCC1322.13	72	ODEP
SPCC1840.07c	72	ODEP
SPCC290.04	72	ODEP
SPCC4G3.12c	72	ODEP
SPCC5E4.10c	72	ODEP
SPCC70.08c	72	ODEP
SPCC737.08	72	ODEP
SPCC794.09c	72	ODEP
SPCC970.06	72	ODEP
SPCP1E11.02	72	ODEP
YIL176C	72	ODEP
YLR162W	72	ODEP
YOL119C	72	ODEP
SPBC1683.10c	72	ODEP
SPBC577.05c	72	ODEP
SPCC794.02	72	ODEP
SPAC458.06	72	ODEP
SPBC3B9.06c	72	ODEP
SPCC16C4.13c	72	ODEP
SPAC20H4.04	72	ODEP
SPAP7G5.03	72	ODEP
SPBC660.16	72	ODEP
SPAC9G1.10c	72	ODEP
SPAC17G6.08	72	ODEP
SPAC20G4.01	72	ODEP
SPAC664.13	72	ODEP
SPAC926.02	72	ODEP
SPCC1281.04	72	ODEP
SPCC188.02	72	ODEP
YIL013C	72	ODEP
YMR006C	72	ODEP
YNR075W	72	ODEP
SPAC15A10.13	72	ODEP
SPCC1919.01	72	ODEP
YOR034C	72	ODEP
SPBC776.14	72	ODEP
SPAC29A4.10	72	ODEP
SPBC1E8.03c	72	ODEP
SPCC1442.05c	72	ODEP
YJR116W	72	ODEP
YLR046C	72	ODEP
SPAC343.06c	72	ODEP
SPAC25G10.06	72	ODEP
YDR106W	72	ODEP
YJL105W	72	ODEP
YNL101W	72	ODEP
YPR016C	72	ODEP
SPAC890.03	72	ODEP
SPCC126.03	72	ODEP
SPCC320.07c	72	ODEP
SPBC14C8.05c	72	ODEP
YDR441C	72	ODEP
YHR078W	72	ODEP
YKL176C	72	ODEP
SPBC1711.07	72	ODEP
SPCC1840.10	72	ODEP
YER010C	72	ODEP
YHR142W	72	ODEP
SPAC19G12.12	83	ODEP
SPBC18H10.02	83	ODEP
SPBC19C7.05	83	ODEP
SPCC1322.14c	83	ODEP
SPCC70.06	83	ODEP
YAL028W	83	ODEP
YAL034C	83	ODEP
YBR005W	83	ODEP
YBR065C	83	ODEP
YBR114W	83	ODEP
YBR126C	83	ODEP
YBR214W	83	ODEP
YBR284W	83	ODEP
YCR008W	83	ODEP
YCR033W	83	ODEP
YCR068W	83	ODEP
YCR069W	83	ODEP
YDL012C	83	ODEP
YDL024C	83	ODEP
YDL033C	83	ODEP
YDL085W	83	ODEP
YDL087C	83	ODEP
YDL123W	83	ODEP
YDL160C	83	ODEP
YDL173W	83	ODEP
YDL197C	83	ODEP
YDL203C	83	ODEP
YDL234C	83	ODEP
YDL246C	83	ODEP
YDR028C	83	ODEP
YDR034W-B	83	ODEP
YDR069C	83	ODEP
YDR074W	83	ODEP
YDR088C	83	ODEP
YDR096W	83	ODEP
YDR151C	83	ODEP
YDR169C	83	ODEP
YDR246W-A	83	ODEP
YDR293C	83	ODEP
YDR363W	83	ODEP
YDR405W	83	ODEP
YDR446W	83	ODEP
YEL030W	83	ODEP
YER020W	83	ODEP
YER033C	83	ODEP
YER115C	83	ODEP
YER116C	83	ODEP
YER147C	83	ODEP
YER159C	83	ODEP
YER161C	83	ODEP
YFL003C	83	ODEP
YFL023W	83	ODEP
YFR015C	83	ODEP
YFR040W	83	ODEP
YGL006W	83	ODEP
YGL013C	83	ODEP
YGL081W	83	ODEP
YGL090W	83	ODEP
YGL122C	83	ODEP
YGL173C	83	ODEP
YGL180W	83	ODEP
YGL183C	83	ODEP
YGL222C	83	ODEP
YGL229C	83	ODEP
YGL249W	83	ODEP
YGL250W	83	ODEP
YGR044C	83	ODEP
YGR079W	83	ODEP
YGR144W	83	ODEP
YGR218W	83	ODEP
YGR249W	83	ODEP
YGR250C	83	ODEP
YGR258C	83	ODEP
YHR097C	83	ODEP
YHR116W	83	ODEP
YHR206W	83	ODEP
YIL031W	83	ODEP
YIL099W	83	ODEP
YIL101C	83	ODEP
YIL107C	83	ODEP
YIL113W	83	ODEP
YIR014W	83	ODEP
YIR015W	83	ODEP
YIR016W	83	ODEP
YJL141C	83	ODEP
YJL149W	83	ODEP
YJR046W	83	ODEP
YJR108W	83	ODEP
YJR115W	83	ODEP
YJR127C	83	ODEP
YKL023W	83	ODEP
YKL107W	83	ODEP
YKL198C	83	ODEP
YKR102W	83	ODEP
YLL024C	83	ODEP
YLR054C	83	ODEP
YLR114C	83	ODEP
YLR189C	83	ODEP
YLR256W	83	ODEP
YLR312C	83	ODEP
YLR387C	83	ODEP
YLR399C	83	ODEP
YML003W	83	ODEP
YML004C	83	ODEP
YML007W	83	ODEP
YML025C	83	ODEP
YML068W	83	ODEP
YML100W	83	ODEP
YML117W	83	ODEP
YMR044W	83	ODEP
YMR084W	83	ODEP
YMR100W	83	ODEP
YMR114C	83	ODEP
YMR140W	83	ODEP
YMR181C	83	ODEP
YMR201C	83	ODEP
YMR206W	83	ODEP
YMR216C	83	ODEP
YMR240C	83	ODEP
YMR251W	83	ODEP
YNL063W	83	ODEP
YNL073W	83	ODEP
YNL074C	83	ODEP
YNL092W	83	ODEP
YNL117W	83	ODEP
YNL262W	83	ODEP
YNL269W	83	ODEP
YNL277W-A	83	ODEP
YNR004W	83	ODEP
YNR014W	83	ODEP
YOL011W	83	ODEP
YOL036W	83	ODEP
YOL060C	83	ODEP
YOL067C	83	ODEP
YOL100W	83	ODEP
YOL130W	83	ODEP
YOR019W	83	ODEP
YOR100C	83	ODEP
YOR152C	83	ODEP
YOR162C	83	ODEP
YOR223W	83	ODEP
YOR289W	83	ODEP
YPL015C	83	ODEP
YPL055C	83	ODEP
YPL064C	83	ODEP
YPL089C	83	ODEP
YPL119C	83	ODEP
YPL133C	83	ODEP
YPL156C	83	ODEP
YPL187W	83	ODEP
YPL272C	83	ODEP
YPR030W	83	ODEP
YPR045C	83	ODEP
YBR105C	83	ODEP
YCL012C	83	ODEP
YDR003W	83	ODEP
YDR463W	83	ODEP
YER180C-A	83	ODEP
YFR017C	83	ODEP
YGR102C	83	ODEP
YHL025W	83	ODEP
YHR139C	83	ODEP
YIL112W	83	ODEP
YLR257W	83	ODEP
YMR182W-A	83	ODEP
YOR267C	83	ODEP
YGR255C	83	ODEP
YKL191W	83	ODEP
YML081W	83	ODEP
YNL199C	83	ODEP
YNL240C	83	ODEP
YNL322C	83	ODEP
SPAC10F6.09c	85	ODEP
SPAC1296.05c	85	ODEP
SPAC12G12.12	85	ODEP
SPAC13F5.04c	85	ODEP
SPAC13G6.07c	85	ODEP
SPAC144.08	85	ODEP
SPAC14C4.10c	85	ODEP
SPAC1687.06c	85	ODEP
SPAC1786.03	85	ODEP
SPAC186.01	85	ODEP
SPAC18G6.13	85	ODEP
SPAC1F12.06c	85	ODEP
SPAC1F7.03	85	ODEP
SPAC1F7.09c	85	ODEP
SPAC1F8.01	85	ODEP
SPAC21E11.06	85	ODEP
SPAC22F3.08c	85	ODEP
SPAC24B11.06c	85	ODEP
SPAC25B8.19c	85	ODEP
SPAC26A3.04	85	ODEP
SPAC26H5.08c	85	ODEP
SPAC2F3.14c	85	ODEP
SPAC4A8.04	85	ODEP
SPAC4F8.02c	85	ODEP
SPAC4H3.14c	85	ODEP
SPAPB15E9.01c	85	ODEP
SPBC106.11c	85	ODEP
SPBC115.01c	85	ODEP
SPBC11C11.05	85	ODEP
SPBC1D7.04	85	ODEP
SPBC2A9.08c	85	ODEP
SPBC31A8.01c	85	ODEP
SPBC36.07	85	ODEP
SPBC3B9.04	85	ODEP
SPBC3E7.13c	85	ODEP
SPBC3H7.03c	85	ODEP
SPBC428.03c	85	ODEP
SPBC4C3.05c	85	ODEP
SPBC56F2.05c	85	ODEP
SPBC713.11c	85	ODEP
SPCC1322.15	85	ODEP
SPCC13B11.01	85	ODEP
SPCC162.10	85	ODEP
SPCC18.05c	85	ODEP
SPCC18B5.06	85	ODEP
SPCC1906.02c	85	ODEP
SPCC1919.13c	85	ODEP
SPCC4G3.19	85	ODEP
SPCC548.05c	85	ODEP
SPCC584.03c	85	ODEP
SPCC895.08c	85	ODEP
SPCP31B10.02	85	ODEP
YCR014C	85	ODEP
YDL205C	85	ODEP
YGL063W	85	ODEP
YGL188C-A	85	ODEP
YLR142W	85	ODEP
YLR314C	85	ODEP
YOR195W	85	ODEP
SPCC18B5.03	85	ODEP
YIL142W	85	ODEP
SPAC1F3.10c	85	ODEP
SPBC29A10.10c	85	ODEP
YGR222W	85	ODEP
YHR158C	85	ODEP
YLR398C	85	ODEP
YOR304W	85	ODEP
SPAC23D3.14c	85	ODEP
YBL061C	85	ODEP
YHR186C	85	ODEP
YNL231C	85	ODEP
SPBC947.12	85	ODEP
YJL019W	85	ODEP
YLR384C	85	ODEP
YMR193W	85	ODEP
YER175W-A	85	ODEP
SPAC1006.06	86	ODEP
SPAC1039.02	86	ODEP
SPAC1486.06	86	ODEP
SPAC1486.09	86	ODEP
SPAC14C4.16	86	ODEP
SPAC16C9.03	86	ODEP
SPAC1751.04	86	ODEP
SPAC17H9.06c	86	ODEP
SPAC1952.03	86	ODEP
SPAC19A8.09	86	ODEP
SPAC19E9.02	86	ODEP
SPAC19E9.03	86	ODEP
SPAC19G12.13c	86	ODEP
SPAC1F12.08	86	ODEP
SPAC1F7.06	86	ODEP
SPAC1F7.11c	86	ODEP
SPAC1F8.05	86	ODEP
SPAC23A1.03	86	ODEP
SPAC23G3.06	86	ODEP
SPAC23H4.04	86	ODEP
SPAC26H5.03	86	ODEP
SPAC27D7.03c	86	ODEP
SPAC27D7.04	86	ODEP
SPAC29B12.10c	86	ODEP
SPAC2F3.07c	86	ODEP
SPAC3C7.07c	86	ODEP
SPAC4F8.08	86	ODEP
SPAC4G8.08	86	ODEP
SPAC8E11.03c	86	ODEP
SPAP27G11.13c	86	ODEP
SPAPB24D3.01	86	ODEP
SPBC119.01	86	ODEP
SPBC1271.04c	86	ODEP
SPBC1604.19c	86	ODEP
SPBC16E9.06c	86	ODEP
SPBC16H5.14c	86	ODEP
SPBC17D11.01	86	ODEP
SPBC19C2.01	86	ODEP
